fips,NH3_2011,NOX_2011,SO2_2011,VOC_2011,PM25_2011
31151,2621.9,4458.4,8400,1325.4,33156.38
31153,2811.4,14406,16772,8623.2,169655.2
31155,2588.7,8006.3,11360,3107.5,75317.69
31157,2095.1,3493.9,18075,873.9,18895.33
31159,2527.6,4452.7,8312.6,1315,30223.09
31161,1732.2,3211.6,17698,648.65,13726.82
31163,2185.2,3998.7,8959.7,1037.7,24881.45
31165,1979,3260.1,17561,740.11,14782.81
31167,2198.7,4109.7,7667.7,1119.8,25662.33
31169,2556,4172.7,8164.4,1150.7,28223.11
31171,2009,3242.5,7803.7,710.16,7490.461
31173,2297,4393.6,8001,1258.2,25550.81
31175,2156.4,3865.2,8708,928.61,23491.94
31177,2628.7,8214.5,11510,3925.1,88547.09
31179,2127.6,3943.4,7475.5,1017.2,15498.04
31181,2347.9,4536.7,9563.8,1418.1,32973.23
31183,2202.1,4033.1,8894.7,967.3,19869.75
31185,2378.5,3972.9,7812.9,1070.1,23758.54
32001,2444,3382.9,13208,835.74,13660.7
32003,68118,2187.1,19214,4051.4,64001.71
32005,1380.9,3698.3,23437,2376,33172.96
32007,2281.9,3357.2,12767,719.71,2705.418
32009,1998.9,1881.1,7285,553.74,9504.592
32011,2060.7,2022.1,9136.7,562.43,793.3331
32013,4881.1,3182.1,12988,842.24,3982.027
32015,2391,3258.1,12718,726.84,3378.178
32017,3375.9,1970.8,7942.9,577.78,7409.108
32019,2299.3,4243,14572,1482.2,25670.76
32021,2488.8,3521.4,13622,919.48,17838.31
32023,2778.6,1851.6,7435.7,532.17,4783.817
32027,8469.3,3242.8,13564,1062.9,9564.557
32029,2839.7,3493.6,13426,1045.7,23243.62
32031,7881.9,3309.6,13701,1096,15089.9
32033,2169.9,2096.9,9178.9,579.25,2922.023
32510,2381.2,5060.3,16812,3016.4,31305.3
33001,21160,528.41,26391,4238.1,26645.28
33003,13400,399.62,20306,2535.5,17237.54
33005,43831,315.97,18949,3076.6,22016.55
33007,11102,362.43,12410,1288.2,9952.93
33009,15489,420.93,17173,1978.4,15412.72
33011,59414,626,47211,7422,42765.13
33013,26685,557.51,35467,5052.4,35220.53
33015,110070,525.05,41810,8116.5,54735.66
33017,39351,453.31,20438,3597.3,24011.8
33019,18908,293.25,15588,2107,16566.18
34001,149350,1720.3,50758,9244.3,49435.94
34003,1531200,2752.4,209140,77178,451245.1
34005,365390,2351.7,95277,20989,148436.3
34007,436090,3321.4,84938,24561,124636.9
34009,83972,1422.7,37477,5803.2,24540.25
34011,79787,2614.3,46166,7067.8,33125.77
34013,1120400,1770.9,145200,54030,266887.3
34015,221290,2841.5,61375,14018,88462.34
34017,1131000,1949.9,145090,54860,174433
34019,315430,1959.9,79915,18063,202424
34021,286030,1546.1,68297,15983,73282.23
34023,605430,1899.6,106500,32004,241154.4
34025,371740,1677.5,82553,20317,158897.8
34027,510140,2153.1,106330,27831,215174.4
34029,200820,1634.6,59924,11885,84564.24
34031,705120,1989.1,112060,36925,208788.3
34033,141480,5365,70383,14726,143072.5
34035,451120,1728,94856,24375,191348.3
34037,266630,1885.1,70859,15435,158691.4
34039,797140,1518,122000,40326,217835.3
34041,183520,1714.4,58903,11116,93176.34
35001,61248,3609.9,17971,3664.9,78332.95
35003,3503.1,3171.6,12007,755.94,19728.87
35005,3571.6,4079.9,14240,1031.6,25317.11
35006,5621,3276.7,12512,845.51,21322.61
35007,5120.1,4154,14447,941.43,23376.15
35009,2433.9,2976.8,7719.6,760.66,18085.47
35011,2813.5,3953.5,13667,852.48,18204.57
35013,3476.4,5780.9,18764,2293,60019.21
35015,2630.1,2794,8208.2,801.88,16999.86
35017,4742.8,3438,13301,945.05,21864.08
35019,4226.9,3919.4,13728,900.18,16903.94
35021,2934.7,2599.6,6879.3,565.88,14599.89
35023,5607.2,3371.3,13269,990.35,24692.3
35025,2692.1,2910.8,8323,802.47,18587.49
35027,3062.9,3563.5,12928,800.63,20513.27
35028,20207,3757.1,14224,1606.8,38581.84
35029,5111.8,3573.2,13652,1032,25589.88
35031,8513.7,3289.2,12934,994.29,24753.98
35033,5380.2,4009.9,14061,943.32,24567.3
35035,4223.8,4675.6,16203,1524,39565.67
35037,2794.4,2791.6,7311,656.03,15647.91
35039,9929.4,3754.3,14063,1106,28459.93
35041,2380.9,2972.8,7774.6,728.07,18197.08
35043,31848,3623.4,16759,2252.8,58542.04
35045,7134.5,3326.8,12896,920.21,22573.96
35047,3694,4021.4,13966,869.53,22477.6
35049,14205,3758.7,14324,1336.3,34089.01
35051,3486.7,4041.4,14501,1142.1,28303.86
35053,11702,3486.3,14182,1261.9,32462.66
35055,6157.6,3966.6,13934,946.17,24280.35
35057,25188,3673.8,15878,1942.3,50123.29
35059,2622.7,2652.9,6856.4,569.34,14185.33
35061,63918,3535.3,17775,3794.4,96590.11
36001,94778,584.13,27089,5275.3,41669.26
36003,34399,1744.6,27331,2909.9,34128.57
36005,694150,1101.6,105430,35443,163346.9
36007,62731,1022.4,26677,3927.2,32670.85
36009,99596,1581.2,37408,5510.3,64499.78
36011,23250,2770.6,31394,4506.4,76694.25
36013,44756,1452.7,26744,2793.2,29928.56
36015,34929,1701.3,27148,3227.2,30728.91
36017,60669,930.84,25741,3712.7,47732.16
36019,26969,415.13,10853,1257.1,12308.44
36021,73910,635.32,25870,4329.5,48969.09
36023,41444,1139.9,23908,2988.8,37748.32
36025,63637,966.31,28475,3966.9,45140.32
36027,116610,738.38,35214,6564.2,53280.38
36029,128190,1882.8,35925,6424.2,53899.61
36031,27437,494.72,13988,1755.4,13425.55
36033,19341,472.5,12322,1329.2,13211.6
36035,48914,700.71,19984,3093.7,25385.14
36037,44056,2141.7,26046,4006.4,57325.15
36039,80731,583.4,26985,4558.5,51201.15
36041,26997,476.17,16010,1777.4,9339.683
36043,51389,688.66,21541,3005.5,26871.64
36045,25666,672.68,16325,1867.1,16705.94
36047,1808200,1197.1,200610,80729,242978
36049,30199,686.45,17432,2093,21745.12
36051,34626,2319.1,28098,3839.2,60054.91
36053,69004,807.67,24540,3650.4,50771.27
36055,87756,1217.9,29607,5077.4,42553.47
36057,78174,778.22,23934,4614.1,58822.29
36059,1038500,1027.1,164260,53753,366464.7
36061,826290,1735.6,123880,42597,129940.5
36063,59949,1488.3,23902,3489.9,41272.43
36065,54825,634.01,22646,2966.2,28010.08
36067,29908,2723.6,32776,4508.6,46794.6
36069,31797,1994.5,27054,3477.8,50558.28
36071,206670,1192.6,54419,11156,99337.73
36073,28772,1759.6,22651,2888.8,46621.91
36075,34031,2258.4,30052,3979.5,36007.8
36077,48673,692.36,23077,3003.3,37842.64
36079,170760,602.76,42016,9097.9,126117.8
36081,2276200,1775.4,252120,104510,355543.6
36083,82495,870.91,25953,4974,45302.68
36085,516600,1375.5,84452,26322,86222.84
36087,383630,1318.8,78380,19641,92369.01
36089,18062,983.5,21796,1787.6,18289.77
36091,61861,538.65,23011,3640.9,25157.83
36093,99278,631.41,25436,5485.9,37255.83
36095,77350,768.12,25952,4541.4,58260.46
36097,34161,1729.3,27039,3332.8,36095.69
36099,25204,1499,23886,2839,43799.44
36101,41714,2219.2,31356,3683.6,51113.43
36103,33096,369.12,49415,7652.9,71633.88
36105,107440,1361,36010,6443.8,63385.41
36107,45802,1647.8,28344,3727.9,44930.83
36109,46746,1338,25661,3241.7,35076.05
36111,92466,891,33380,5420.2,52181.96
36113,33306,467.98,17100,2149,12521.43
36115,40857,448.52,18087,2537.6,27392.84
36117,32411,1060,20991,2346.7,33358.48
36119,459670,775.41,84196,23221,150311.1
36121,37235,2225.9,27872,3625.2,54691.32
36123,27658,1948.6,26844,3481.5,52624.43
37001,18048,5037.9,46480,5744.1,48571.9
37003,17046,4207.6,40353,4217.4,34476.83
37005,18879,3118.9,34717,3128,32450.6
37007,9519.4,3499.2,32884,3055.7,39364.63
37009,35150,3217.5,37497,4034.6,40306.11
37011,43092,3073.6,35147,3961.4,36750.92
37013,8865.7,1870,22383,2051.9,24008.3
37015,13169,1968.2,24305,2276.5,45133.02
37017,6933.1,3259.3,29066,2728.9,42865.43
37019,6940.1,3546.9,31928,3347.2,31051.46
37021,101760,3232.7,46353,6560.2,39941.43
37023,41645,3960.8,42954,4985.8,31805.09
37025,11873,10958,83803,13922,169364.5
37027,40353,4077.4,42962,5056.4,35331.21
37029,20427,1639.4,21648,2600.7,47906.94
37031,6023,1373.2,17257,1503.9,12435.27
37033,37182,3384.4,39623,4112.8,62514.99
37035,15935,7699.2,60829,8266.5,57328.73
37037,12957,6541.7,54245,6390.2,73722.57
37039,31959,3429.7,32339,3158.8,28151.74
37041,14421,1682,22436,2352.1,39144.5
37043,25431,3671.3,32721,3239.2,29546.32
37045,21804,6449.1,56404,7301.2,74944.92
37047,7695.9,4163.8,36455,3995.5,62227.54
37049,7282.8,1822.2,21091,1946.5,26651.43
37051,8233.2,5309.2,43311,5202.6,63352.13
37053,18439,1254.5,18655,1880.4,22809.72
37055,13657,872.21,15376,1223.7,9673.038
37057,15216,7144.3,59499,7328.1,69215.81
37059,15980,6542.3,55266,7543.1,71204.22
37061,7999,2371,25727,2436.7,42265.16
37063,19777,6165,52655,7451.6,54198.74
37065,12321,2170.7,26113,2398.6,41804.28
37067,20699,6976,60050,8108.2,65192.18
37069,13372,4625.4,39241,4692.3,58382.34
37071,15671,6227.4,52961,7239.9,66449.32
37073,19380,1743.1,23924,2419.1,45134.5
37075,33226,3117.5,30333,2923.5,26670.88
37077,36836,4909.5,47733,6175.2,60393.98
37079,9931.9,2827.4,29373,3658.2,79786.49
37081,40132,8096.8,70459,9492.5,81285.48
37083,16677,3565.6,32764,3446,61582.03
37085,9772.2,6308,51039,6374.5,86904.88
37087,56665,2879,34740,4020,27864.88
37089,96363,3158.4,42006,6144.7,42238.82
37091,17842,1911.2,25165,2486,40694.2
37093,8581.2,3615.5,32749,3325,41346.72
37095,7740.1,1001.1,15469,1033.9,15075.85
37097,15048,7571.2,60160,7253.2,72975.38
37099,71194,3264.9,38699,4982.5,38532.63
37101,9964.1,8437,65429,8348.1,128183.5
37103,7367.5,2485.6,25675,3041.8,53481.71
37105,10633,4674.9,41393,4525.1,27617.43
37107,8531.5,2043.5,23472,2314.3,39240.62
37109,16719,7858.5,64057,8972.1,122646.3
37111,55480,3159.8,38435,4520.1,30108.03
37113,43015,3540.1,36016,3921.1,34229.74
37115,92270,3172.2,41858,6144.4,57222.81
37117,11693,1793.1,23043,2058.5,36403.6
37119,11981,10770,83072,11971,109704.8
37121,53275,2999.5,36090,4322,24203.73
37123,10720,4065.2,37804,3726,39130.57
37125,9900.2,4903.5,42494,4398.9,44789.96
37127,13541,5323.7,43322,5375.3,69755.23
37129,6725.4,3702.7,32547,5125.8,25330.53
37131,16547,2354.4,27961,2745.1,61347.87
37133,6475.6,1690.8,19999,1710.3,18149.27
37135,18302,6923.5,58342,8374.9,81142.7
37137,6946.7,1541.8,18899,1906.7,26911.6
37139,15952,1754.3,22479,2605.1,47889.7
37141,6717.3,2167,23658,2267.3,27922.83
37143,14245,1924.7,23462,2750,59283.28
37145,31570,2837.2,34720,3518.6,36765.52
37147,10102,2421.7,26707,2676.1,33497.51
37149,74782,3445.7,40761,5371.5,55785.19
37151,13488,8776.1,71064,8485.9,70935.99
37153,9086.4,4046.6,35881,3710.3,33412.7
37155,7467.3,3906.4,33849,3328.7,58064.38
37157,47374,6808,62708,8542.1,83519.4
37159,14201,7577.1,62123,7732.1,82027.45
37161,62207,2981,40386,4786.3,53356.05
37163,7495.6,4642.6,38627,4070.5,83361.34
37165,8321.6,3079,29120,2734.3,36649.34
37167,11294,5543.3,47756,5683.9,83474.87
37169,21678,6398,57224,7351,92414.84
37171,18043,4180,41592,4169.5,39466.77
37173,52507,2981.3,33740,3789.4,40261.73
37175,86861,3230.5,41270,5753.9,39144.58
37177,10897,1058.8,16915,1242.1,21553.18
37179,10414,10310,79135,10851,140397.2
37181,35078,3282.6,35895,4293.6,39643.05
37183,11764,9476.2,72479,9084.1,96048.11
37185,18380,3493.3,32223,3619.5,48659.31
37187,11056,1402.2,19939,1617.7,19850.04
37189,43538,3150.6,38238,4258.3,36706.45
37191,8629.3,4167.8,35975,4199.4,71254
37193,18186,4492.3,42860,4207.3,40815.67
37195,11264,4183.3,36721,4662.9,68344.45
37197,16917,4984.3,46049,5067.7,75915.65
37199,55385,2837.7,36084,4310.3,33699.69
38001,2039.4,3599.5,22458,774.35,18158.47
38003,3022.4,4798.7,27096,1149.2,25257.35
38005,2634,4270.6,25233,973.16,22830.66
38007,1899.4,3417.8,21742,729.16,13298.35
38009,2247,3694.3,23246,799.1,18984.79
38011,1941.5,3407,21657,716.86,12897.92
38013,1891.4,3417.9,21772,715.23,16197.9
38015,2414.1,4745.5,26272,1114.2,23543.79
38017,3300.1,5404,28884,1472.4,27523.42
38019,2762.8,3986.6,24577,894.48,18223.79
38021,2938,4497.3,26299,1048.5,24298.09
38023,2216.4,3456.9,9966.2,708.33,16582.6
38025,1954.7,3686.1,22522,814.57,18145.07
38027,2735.8,4218.7,25263,971.9,21309.97
38029,2497.2,4101.4,24744,907.32,20301.59
38031,2759.6,4268.5,25425,986.13,22940.08
38033,1854.1,3336.1,21418,707.25,13830.69
38035,3150.8,5128.5,27965,1277.6,21420.05
38037,2254.6,3904.1,23867,872.04,20935.19
38039,2935.7,4395.7,25921,1034,24327.78
38041,2027.6,3936.8,23318,899.1,19024.81
38043,2571.5,4921.5,26947,1194.2,26003.21
38045,2913.5,4427.3,26058,1026.7,23313.13
38047,2669.6,4223.3,25285,949.87,21942.72
38049,2317,3862.3,23800,847.01,18862.48
38051,2689.6,4293.5,25482,979.97,21923.48
38053,1855.3,3529.4,21912,753.55,16637.77
38055,2285.8,4257.1,24779,1003.5,20789.44
38057,2181.1,3879.4,23658,855.5,9227.249
38059,2279.1,3970,24077,888.41,20559.11
38061,1941.3,3770.2,22730,854.11,20417.61
38063,2904.8,4293.8,25647,984.14,23759.13
38065,2255.3,4037.8,24182,928.74,17661.06
38067,2515.2,3795.3,21767,938.98,13459.4
38069,2470,3940.2,24217,863.22,20415.6
38071,2732.1,4286.1,25388,985.41,21703.36
38073,2048.1,3931.7,8696,897.71,19674.04
38075,2127.7,4295.6,24580,1067.7,27051.11
38077,2265.7,4288.8,9119.3,1017.2,20488.85
38079,2437.5,3885.9,23964,864.04,20550.12
38081,2058,3997.1,8793.6,915.63,21331.63
38083,2413.6,3892.6,24044,848.95,19870.06
38085,2378.9,3992.2,24298,877.34,19492.98
38087,1919.9,3408.5,21654,716.78,13310.99
38089,1983.8,3866.9,23054,860.39,18307.78
38091,3091.7,4590.2,26555,1143.9,25259.46
38093,2771,4431.1,25888,1027,22996.55
38095,2573.8,3969.5,24354,889.86,19638.5
38097,3284.9,4721,27094,1167.9,19910.29
38099,3006.9,4875.4,27170,1204,20040.6
38101,2143.9,3944.1,23725,898.83,19131.6
38103,2558.2,4094.9,24720,911.51,20333.16
38105,2272.2,3675.4,10239,777.45,15835.71
39001,37035,3714.7,37680,3659.5,37382.34
39003,19590,6970.8,46075,5434.9,89443.97
39005,40037,7425.8,57634,7700.1,133732.7
39007,118980,1895.5,40315,5721.6,73502.84
39009,46139,2584.9,32429,3321.5,38546.03
39011,19881,7092.4,47203,5645.4,107282.2
39013,42574,2792.5,47500,5694.8,55660.96
39015,86682,5512.1,50628,6523.4,112433
39017,348950,5713.1,78339,16371,197323.1
39019,55350,5349.5,54223,7108.9,76208.09
39021,30629,7316,50078,6292.7,125549.3
39023,34316,9145.7,59686,8546.5,140458.9
39025,171120,4696.2,55346,8866.5,108222.1
39027,37515,7168,49439,5751.1,102383.9
39029,69022,6966.5,66486,9685.8,134388.5
39031,30886,5312.4,46501,5149.7,71571.05
39033,27657,5132,41159,4331.6,83446.13
39035,466320,2975.2,81462,19334,112750.6
39037,25590,7649,48762,5831.1,110417.2
39039,23159,6690.4,41110,4498.4,76588.62
39041,46541,6279.1,47493,6225.3,107785.9
39043,46712,3950.2,39675,4692.1,64906.43
39045,45472,6228.9,50453,6224.4,107053.5
39047,46598,5657.1,44573,5053.2,93111.76
39049,254080,6270.4,73685,13862,122548.8
39051,38555,5162.6,41468,5133.9,87086.48
39053,77480,2213.4,36151,4341.4,48296.93
39055,226100,2457.4,47556,8854,114591
39057,31575,8162.7,55591,7462.5,130980.8
39059,42131,3027.5,37986,4018.7,38093.49
39061,479030,4531.1,84017,20000,169279.4
39063,23850,6835,43958,4977.9,90605.36
39065,23389,5789.9,40315,4186.6,79756.66
39067,75460,3904.8,47902,6147.5,34122.01
39069,25350,6761.1,43600,5318.8,91363.39
39071,34353,5849.6,43882,4578.3,71061.48
39073,29448,4985.4,43063,4878.2,44735.34
39075,34410,6375.6,51754,6399.8,82677.12
39077,41369,5407.1,44283,5390.2,96773.13
39079,44760,2436.7,32463,3040,23192.21
39081,116520,3404,53196,7703.9,77807.48
39083,28197,6721.3,49652,5892.4,98224.27
39085,204100,2044.9,40939,7640.3,63427.4
39087,86582,2116.5,36589,4643.6,48349.45
39089,35136,7044.7,52890,6176.9,99389.13
39091,24307,6096.2,41550,4570.9,81017.45
39093,173070,5272.3,65766,11348,164278
39095,49434,7688.3,56358,8608.6,77992.1
39097,63095,6488.7,49700,6814,129783.9
39099,70318,6625.5,63865,9580.2,112320
39101,28990,5561.1,42120,4789.2,88971.26
39103,163110,10823,92446,17154,244487.9
39105,49020,2107.7,32616,3211.7,24252.62
39107,18965,6213.7,41076,4067.2,81845.09
39109,27605,12918,78521,12212,219170.3
39111,29752,2271.3,35455,3493.5,17453.52
39113,35063,13992,84130,13178,143165.4
39115,50362,2928.4,34756,3776,24000.11
39117,32841,7025.5,51215,6686.3,119792.6
39119,35347,4900.3,43633,4852.3,62286.1
39121,44147,2678.7,36404,3888.7,16939.81
39123,35783,4453,40075,4656.3,60116.54
39125,19988,6599,40665,4297.9,75668.05
39127,28340,5468.7,45822,5339.8,73870.41
39129,63143,6247.9,51432,6794.3,136966.3
39131,63842,3737.4,40401,4729.7,48535.09
39133,123140,9004.5,77296,12688,159577.5
39135,43300,11617,73333,11260,205018.2
39137,20953,6356.5,43141,4757.3,86995.91
39139,33331,6805.2,50721,6227.1,96267.6
39141,41942,5086,43549,4610.4,75056.29
39143,33967,4606,40949,4752.5,82439.59
39145,85775,2547.2,37969,4570.5,53757.48
39147,25880,6540.8,46558,5323.1,94472.73
39149,21969,7326.9,48947,5824.1,110043.3
39151,48639,13475,89720,13500,148038.8
39153,142250,9532.9,79536,14298,118593.1
39155,123940,4653.3,57914,8857.2,117291.7
39157,37830,5256.2,46845,5507.4,68321.3
39159,38804,6120.8,46382,5630.2,100375.5
39161,18835,6223.8,39595,3866.3,71233.41
39163,44824,2748.9,34444,3203.1,12777.46
39165,101990,5988.4,52348,7445.1,116228.8
39167,74576,2363.2,38024,4614.4,53705.06
39169,47099,8160.5,64034,8888.8,158484
39171,28536,5310.6,40008,4142.5,65825.69
39173,38510,7376.5,54823,7098.6,138051
39175,23285,4803.5,37751,3767.5,61475.61
40001,4131.8,5271.2,25428,1906.5,45789.71
40003,2742.8,3834.4,20431,998.88,25082.94
40005,4276.1,4948.2,9031.7,1376.5,29759.07
40007,2053.6,3120.1,17009,753.47,15539.53
40009,2862.9,3785.1,8781.9,945.6,20712.06
40011,2424.1,4186.1,7353,1133.9,27605.06
40013,7389.3,5716.2,10392,1912.5,44780.85
40015,2708.5,5077.2,9149.4,1761.2,42433.38
40017,2784.5,4887.2,8835.7,1771.1,39570.66
40019,5156,6070.3,10069,2000.2,42919.46
40021,3920.3,5645.6,25636,1971.1,46805
40023,3682.1,6101,11880,1674.1,37714.21
40025,2324.9,2828,7064.1,614.67,13701.57
40027,3393.8,6914.7,12286,3785,86402.24
40029,4196.3,5056.2,8937.9,1467.6,31866
40031,2907.2,5489.7,8680.8,1625,36062.36
40033,3113.9,7121.3,10176,2493.8,65650.73
40035,3699.2,5236.2,23893,1567.9,32023.7
40037,3415.7,13400,15807,4808.9,105184.1
40039,2234.4,3872.7,6887.9,1057.4,23096.61
40041,4016.3,5334.5,24821,1783.8,43018.34
40043,2130.7,3708.4,6580.2,950.08,21915.48
40045,2361.6,3403.9,18498,819.75,16634.05
40047,2556.1,5050.2,8548.6,1587.5,37062.74
40049,3854.6,6206.9,10318,2268.2,50856.82
40051,3114.7,6349.6,11476,2796.7,67502.9
40053,2403.9,5283.8,8430.7,1615.2,41133.99
40055,2991.8,4133.3,9277.5,1155.5,29586.47
40057,2941.8,3779.3,8868.2,933.14,24419.54
40059,2250.1,3324.5,18020,792.59,18355.34
40061,3712.5,5206.4,8899.1,1484.4,29174.47
40063,3876.3,5584,9432.8,1621,34150.43
40065,2312.7,3939.1,6877.6,1022.1,25285.57
40067,4644,5206.2,8961.6,1542.7,40218.57
40069,5194,5426.3,9410.4,1630.2,34649.51
40071,2738.9,5695.9,8611.1,1603.6,36241.91
40073,2634.8,5361.8,9402.6,2082.9,52001.56
40075,2467.5,4011,7126.8,1026.1,25036.27
40077,3769.8,4869.4,8753.2,1346.2,27528.93
40079,4329.6,5004.6,26454,1769.9,40053.55
40081,3346.4,6210.4,10048,2003.2,48760.37
40083,2943.6,9836.1,16518,5784.4,145517.5
40085,9831.3,5676.5,10189,2071.7,48569.33
40087,3338.1,7798.5,13842,4600.2,112410.4
40089,3385.7,5556.5,11379,1428.2,31616.61
40091,3573.3,6469.4,10127,2258.7,49471.8
40093,2216.4,3811.3,6606.7,913.34,20882.8
40095,9289.5,5504.6,9926.5,1946.9,45242.36
40097,3788.1,5628.9,25253,1917.5,44006.66
40099,4839.2,6464.9,10586,2519.9,48359.61
40101,3565.2,6130.6,9845.4,2043.3,44323.97
40103,2858.8,5688.2,8819.4,1774.3,43884.29
40105,3458.2,5271.9,24173,1776.9,36603.31
40107,3625.3,6831.8,10122,2174.9,48053.26
40109,3150,9017.3,15932,5540.4,96858.06
40111,3420.7,7161.7,10048,2237.2,48346.95
40113,3077.2,8826.9,11814,2755.3,64413.66
40115,3963.2,5129,23947,1606.7,33994.22
40117,3139.6,6523.8,9647.6,1971,47353.05
40119,3084.5,5939.9,9449.1,2070.4,48313.47
40121,3723.7,6054.8,9509.1,1696.7,33005.63
40123,4093.8,5618.6,9355.4,1718.9,38718.89
40125,3660.6,5807.7,10146,2075.8,48848.73
40127,3872.7,4814.8,8941.2,1329.1,32354.3
40129,2766.6,3716.3,8565.7,894.38,18579.55
40131,3585.3,6179.7,26108,2227.8,45763.71
40133,3742.4,6062.4,10224,2239.3,50824.59
40135,4140.1,4825.5,24786,1637.4,37863.34
40137,3489.2,5529.5,9253.4,1718.9,38630.5
40139,2255,3052.6,7266.4,701.52,13977.85
40141,2679.9,5681,8583.7,1704.4,41719.88
40143,3431.2,13759,15991,5894.5,90962.59
40145,3714.2,5301.9,24151,1819.1,38654.55
40147,3338.9,5222.9,23984,1790.8,35880.3
40149,2344.2,3960.5,7133.2,1097.1,25718.09
40151,2485.2,3658.1,19442,903.5,19631.44
40153,2437.9,3530.7,18935,864.5,18203.06
41001,1557.3,3037.7,12185,880.53,8108.689
41003,1076.2,2477.2,16795,1965.7,22864.81
41005,695.43,4256.5,29607,3407.1,38684.97
41007,8393.5,1325.6,11279,1179.6,14623.45
41009,3134.9,3114,22267,2909.4,43325.13
41011,512.07,1694.2,12371,730.31,8591.152
41013,429.77,1321.9,9192.1,630.39,6922.958
41015,1963.2,1265.2,10267,586.55,6231.183
41017,331.75,1336.3,9542.9,639.96,5621.711
41019,428.72,1591.1,11513,717.17,8815.524
41021,450.57,1050.1,6641.3,474.86,8950.967
41023,1737.1,2723.3,11506,727.26,9137.555
41025,1742,2529.5,11164,651.37,7466.969
41027,784.23,5143.3,35102,5512.1,80884.55
41029,525.49,1903.9,14468,756.68,6705.199
41031,376.46,993.03,7187,461.37,5940.222
41033,2019.7,1416.6,11461,659.18,8120.521
41035,550.55,910.45,7004.5,347.59,4438.14
41037,577.99,587.29,4767.5,197.75,2319.13
41039,733.19,1685.4,12327,967.5,9926.189
41041,1219.5,2541.4,16637,1886.7,25303.77
41043,487.48,3236.5,22663,2315,34725.62
41045,1607,2996.2,12299,828.98,14300.39
41047,1255.5,6230.4,42183,4865.8,52810.86
41049,431.43,1042.1,7239,508.6,10698.72
41051,1227.8,5862.1,39711,6832,40651.59
41053,1298.3,2874,19258,2413.8,29343.76
41055,524.8,1135.3,7843.3,606.58,14112.85
41057,2002,4212,29640,3367.5,54974.96
41059,740.73,2108.7,6641.3,735.22,13246.94
41061,716.31,1976.1,6428.7,675.56,8831.497
41063,719.61,1867.8,6087.2,560.78,8511.878
41065,605.81,1147.3,8180.8,555.43,7400.21
41067,2026,4992.8,34548,4615,33573.98
41069,408.56,835.73,5988,319.37,4996.748
41071,1808.1,5541.4,37235,5172,66025.45
42001,50295,4363.7,51764,7390.2,74935.49
42003,328260,2256.2,94300,17523,53684.25
42005,84488,2645.2,40156,5598,53140.85
42007,122820,3215.7,50586,7939.3,61536.49
42009,45248,2045.2,34340,3765.6,48587.9
42011,85685,5872.9,72188,11292,105764.3
42013,105590,2326.6,46173,6893,69004.05
42015,43820,1685.7,29969,3465.2,36446.07
42017,437520,2053.8,105660,24627,176434.1
42019,140590,3173.8,52735,8456.8,69536.85
42021,106810,2154.1,46202,6528.2,45748.61
42023,28055,1509.3,28424,2577.8,12532.77
42025,152180,1967.5,52004,9840.7,73620.52
42027,48209,2473.2,38493,4217.7,38842.45
42029,214030,4049.1,82880,15744,165277.3
42031,66299,2589.9,37138,5076,38935.25
42033,33950,1975,38511,4020.7,28878.19
42035,45402,1538.9,30310,3309.6,27741.41
42037,57173,2995.5,41878,6376.1,58640.22
42039,116590,1716.7,43937,5951.7,70202.44
42041,39603,4545.9,50232,6981.3,68677.28
42043,40266,4936.8,52483,7490.6,59008.48
42045,374830,2366.6,76730,21232,109652.9
42047,27494,1825.4,35129,3651.7,22333.63
42049,71176,1593.2,30267,3844.3,27749.01
42051,72041,1944.5,39861,4765.4,37328.63
42053,30827,1650.5,29142,2730,17063.85
42055,36864,3215.7,40653,4787.7,63789.07
42057,44542,3092.5,40417,5343.4,67958.8
42059,52107,1970.2,41408,4955.1,31222.39
42061,47679,3050.4,39993,5053,56616.07
42063,167260,2463.6,54928,8865.6,75630.43
42065,30644,1927.6,34783,3659.2,30769.16
42067,32019,3089.1,37284,4736.2,66473.55
42069,109560,1141.8,37019,6326.5,32285.08
42071,49873,8628.5,80251,11533,140937
42073,104340,3054.1,43818,6688.3,63051.42
42075,48401,5304.8,56412,9341.1,116096.4
42077,156360,3422.7,65292,12811,93363.26
42079,116490,1990.8,48995,8092.1,50561.02
42081,50892,1940,31823,3816.2,31128.19
42083,26677,1567.9,28472,2722.5,20621.97
42085,99321,2411.2,41743,5726.4,56698.23
42087,30210,2726.1,34175,4018.9,39522.36
42089,164420,1756.4,55760,10237,65643.91
42091,486450,2180.8,107210,27236,169942.5
42093,40605,6046,50438,8859.9,105196.5
42095,199410,3313.6,70376,14703,121113
42097,39023,3759.1,40968,5836.7,62539.05
42099,33714,4304.1,46008,6290.8,78731.28
42101,647450,2081.5,109160,34413,122967.8
42103,106740,1295.7,34982,6358.6,53550.96
42105,27231,1415.5,26561,2403.3,24584.66
42107,66724,5360.2,63512,9758.8,83128.71
42109,32840,3155.7,37454,4688,49780.35
42111,136430,2174.7,53495,7569.6,55494.29
42113,42475,1468.4,28754,3174.4,29762.46
42115,73857,1182.7,30827,4613.1,37007.28
42117,44962,1454.5,27834,3039.5,32506
42119,33396,2618.8,33514,4218,53402.39
42121,67534,1966.8,36524,4482.2,31539.1
42123,30356,1530.3,27988,2602,18245.84
42125,263780,2172.8,89794,15129,129772.9
42127,97659,1212.3,33922,5850.6,43573.47
